,Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Data Science,Troubleshooting skills,Graphics Designing,Role
2335,2,2,2,2,6,2,2,2,2,5,2,2,2,2,2,11
2336,2,2,2,2,6,2,2,2,2,1,2,2,2,2,2,11
2337,2,2,2,2,6,2,2,2,2,0,2,2,2,2,2,11
2338,2,2,2,2,6,2,2,2,2,3,2,2,2,2,2,11
2339,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2340,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2341,4,4,4,4,6,4,4,4,4,4,5,4,4,4,4,11
2342,4,4,4,4,6,4,4,4,4,4,1,4,4,4,4,11
2343,4,4,4,4,6,4,4,4,4,4,0,4,4,4,4,11
2344,4,4,4,4,6,4,4,4,4,4,3,4,4,4,4,11
2345,4,4,4,4,6,4,4,4,4,4,2,4,4,4,4,11
2346,5,5,5,5,6,5,5,5,5,5,4,5,5,5,5,11
2347,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2348,5,5,5,5,6,5,5,5,5,5,1,5,5,5,5,11
2349,5,5,5,5,6,5,5,5,5,5,0,5,5,5,5,11
2350,5,5,5,5,6,5,5,5,5,5,3,5,5,5,5,11
2351,5,5,5,5,6,5,5,5,5,5,2,5,5,5,5,11
2352,1,1,1,1,6,1,1,1,1,1,4,1,1,1,1,11
2353,1,1,1,1,6,1,1,1,1,1,5,1,1,1,1,11
2354,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2355,1,1,1,1,6,1,1,1,1,1,0,1,1,1,1,11
2356,1,1,1,1,6,1,1,1,1,1,3,1,1,1,1,11
2357,1,1,1,1,6,1,1,1,1,1,2,1,1,1,1,11
2358,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,11
2359,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,11
2360,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,11
2361,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2362,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,11
2363,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,11
2364,3,3,3,3,6,3,3,3,3,3,4,3,3,3,3,11
2365,3,3,3,3,6,3,3,3,3,3,5,3,3,3,3,11
2366,3,3,3,3,6,3,3,3,3,3,1,3,3,3,3,11
2367,3,3,3,3,6,3,3,3,3,3,0,3,3,3,3,11
2368,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2369,3,3,3,3,6,3,3,3,3,3,2,3,3,3,3,11
2370,2,2,2,2,6,2,2,2,2,2,4,2,2,2,2,11
2371,2,2,2,2,6,2,2,2,2,2,5,2,2,2,2,11
2372,2,2,2,2,6,2,2,2,2,2,1,2,2,2,2,11
2373,2,2,2,2,6,2,2,2,2,2,0,2,2,2,2,11
2374,2,2,2,2,6,2,2,2,2,2,3,2,2,2,2,11
2375,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2376,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2377,4,4,4,4,6,4,4,4,4,4,4,5,4,4,4,11
2378,4,4,4,4,6,4,4,4,4,4,4,1,4,4,4,11
2379,4,4,4,4,6,4,4,4,4,4,4,0,4,4,4,11
2380,4,4,4,4,6,4,4,4,4,4,4,3,4,4,4,11
2381,4,4,4,4,6,4,4,4,4,4,4,2,4,4,4,11
2382,5,5,5,5,6,5,5,5,5,5,5,4,5,5,5,11
2383,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2384,5,5,5,5,6,5,5,5,5,5,5,1,5,5,5,11
2385,5,5,5,5,6,5,5,5,5,5,5,0,5,5,5,11
2386,5,5,5,5,6,5,5,5,5,5,5,3,5,5,5,11
2387,5,5,5,5,6,5,5,5,5,5,5,2,5,5,5,11
2388,1,1,1,1,6,1,1,1,1,1,1,4,1,1,1,11
2389,1,1,1,1,6,1,1,1,1,1,1,5,1,1,1,11
2390,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2391,1,1,1,1,6,1,1,1,1,1,1,0,1,1,1,11
2392,1,1,1,1,6,1,1,1,1,1,1,3,1,1,1,11
2393,1,1,1,1,6,1,1,1,1,1,1,2,1,1,1,11
2394,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,11
2395,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,11
2396,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,11
2397,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2398,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,11
2399,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,11
2400,3,3,3,3,6,3,3,3,3,3,3,4,3,3,3,11
2401,3,3,3,3,6,3,3,3,3,3,3,5,3,3,3,11
2402,3,3,3,3,6,3,3,3,3,3,3,1,3,3,3,11
2403,3,3,3,3,6,3,3,3,3,3,3,0,3,3,3,11
2404,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2405,3,3,3,3,6,3,3,3,3,3,3,2,3,3,3,11
2406,2,2,2,2,6,2,2,2,2,2,2,4,2,2,2,11
2407,2,2,2,2,6,2,2,2,2,2,2,5,2,2,2,11
2408,2,2,2,2,6,2,2,2,2,2,2,1,2,2,2,11
2409,2,2,2,2,6,2,2,2,2,2,2,0,2,2,2,11
2410,2,2,2,2,6,2,2,2,2,2,2,3,2,2,2,11
2411,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2412,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2413,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2414,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2415,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2416,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2417,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2418,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2419,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2420,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2421,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2422,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2423,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2424,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2425,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2426,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2427,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2428,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2429,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2430,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2431,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2432,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2433,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2434,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2435,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2436,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2437,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2438,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2439,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2440,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2441,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2442,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2443,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2444,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2445,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2446,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2447,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2448,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2449,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2450,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2451,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2452,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2453,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2454,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2455,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2456,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2457,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2458,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2459,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2460,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2461,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2462,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2463,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2464,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2465,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2466,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2467,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2468,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2469,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2470,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2471,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2472,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2473,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2474,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2475,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2476,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2477,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2478,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2479,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2480,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2481,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2482,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2483,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2484,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2485,4,4,4,4,6,4,4,4,4,4,4,4,5,4,4,11
2486,4,4,4,4,6,4,4,4,4,4,4,4,1,4,4,11
2487,4,4,4,4,6,4,4,4,4,4,4,4,0,4,4,11
2488,4,4,4,4,6,4,4,4,4,4,4,4,3,4,4,11
2489,4,4,4,4,6,4,4,4,4,4,4,4,2,4,4,11
2490,5,5,5,5,6,5,5,5,5,5,5,5,4,5,5,11
2491,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2492,5,5,5,5,6,5,5,5,5,5,5,5,1,5,5,11
2493,5,5,5,5,6,5,5,5,5,5,5,5,0,5,5,11
2494,5,5,5,5,6,5,5,5,5,5,5,5,3,5,5,11
2495,5,5,5,5,6,5,5,5,5,5,5,5,2,5,5,11
2496,1,1,1,1,6,1,1,1,1,1,1,1,4,1,1,11
2497,1,1,1,1,6,1,1,1,1,1,1,1,5,1,1,11
2498,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2499,1,1,1,1,6,1,1,1,1,1,1,1,0,1,1,11
2500,1,1,1,1,6,1,1,1,1,1,1,1,3,1,1,11
2501,1,1,1,1,6,1,1,1,1,1,1,1,2,1,1,11
2502,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,11
2503,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,11
2504,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,11
2505,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2506,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,11
2507,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,11
2508,3,3,3,3,6,3,3,3,3,3,3,3,4,3,3,11
2509,3,3,3,3,6,3,3,3,3,3,3,3,5,3,3,11
2510,3,3,3,3,6,3,3,3,3,3,3,3,1,3,3,11
2511,3,3,3,3,6,3,3,3,3,3,3,3,0,3,3,11
2512,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2513,3,3,3,3,6,3,3,3,3,3,3,3,2,3,3,11
2514,2,2,2,2,6,2,2,2,2,2,2,2,4,2,2,11
2515,2,2,2,2,6,2,2,2,2,2,2,2,5,2,2,11
2516,2,2,2,2,6,2,2,2,2,2,2,2,1,2,2,11
2517,2,2,2,2,6,2,2,2,2,2,2,2,0,2,2,11
2518,2,2,2,2,6,2,2,2,2,2,2,2,3,2,2,11
2519,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2520,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2521,4,4,4,4,6,4,4,4,4,4,4,4,4,5,5,11
2522,4,4,4,4,6,4,4,4,4,4,4,4,4,1,1,11
2523,4,4,4,4,6,4,4,4,4,4,4,4,4,0,0,11
2524,4,4,4,4,6,4,4,4,4,4,4,4,4,3,3,11
2525,4,4,4,4,6,4,4,4,4,4,4,4,4,2,2,11
2526,5,5,5,5,6,5,5,5,5,5,5,5,5,4,4,11
2527,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2528,5,5,5,5,6,5,5,5,5,5,5,5,5,1,1,11
2529,5,5,5,5,6,5,5,5,5,5,5,5,5,0,0,11
2530,5,5,5,5,6,5,5,5,5,5,5,5,5,3,3,11
2531,5,5,5,5,6,5,5,5,5,5,5,5,5,2,2,11
2532,1,1,1,1,6,1,1,1,1,1,1,1,1,4,4,11
2533,1,1,1,1,6,1,1,1,1,1,1,1,1,5,5,11
2534,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2535,1,1,1,1,6,1,1,1,1,1,1,1,1,0,0,11
2536,1,1,1,1,6,1,1,1,1,1,1,1,1,3,3,11
2537,1,1,1,1,6,1,1,1,1,1,1,1,1,2,2,11
2538,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,11
2539,0,0,0,0,6,0,0,0,0,0,0,0,0,5,5,11
2540,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,11
2541,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2542,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,11
2543,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,11
2544,3,3,3,3,6,3,3,3,3,3,3,3,3,4,4,11
2545,3,3,3,3,6,3,3,3,3,3,3,3,3,5,5,11
2546,3,3,3,3,6,3,3,3,3,3,3,3,3,1,1,11
2547,3,3,3,3,6,3,3,3,3,3,3,3,3,0,0,11
2548,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2549,3,3,3,3,6,3,3,3,3,3,3,3,3,2,2,11
2550,2,2,2,2,6,2,2,2,2,2,2,2,2,4,4,11
2551,2,2,2,2,6,2,2,2,2,2,2,2,2,5,5,11
2552,2,2,2,2,6,2,2,2,2,2,2,2,2,1,1,11
2553,2,2,2,2,6,2,2,2,2,2,2,2,2,0,0,11
2554,2,2,2,2,6,2,2,2,2,2,2,2,2,3,3,11
2555,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2556,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2557,5,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2558,1,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2559,0,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2560,3,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2561,2,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2562,4,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2563,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2564,1,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2565,0,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2566,3,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2567,2,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2568,4,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2569,5,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2570,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2571,0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2572,3,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2573,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2574,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2575,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2576,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2577,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2578,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2579,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2580,4,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2581,5,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2582,1,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2583,0,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2584,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2585,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2586,4,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2587,5,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2588,1,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2589,0,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2590,3,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2591,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2592,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2593,4,5,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2594,4,1,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2595,4,0,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2596,4,3,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2597,4,2,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2598,5,4,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2599,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2600,5,1,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2601,5,0,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2602,5,3,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2603,5,2,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2604,1,4,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2605,1,5,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2606,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2607,1,0,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2608,1,3,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2609,1,2,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2610,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2611,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2612,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2613,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2614,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2615,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2616,3,4,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2617,3,5,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2618,3,1,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2619,3,0,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2620,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2621,3,2,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2622,2,4,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2623,2,5,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2624,2,1,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2625,2,0,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2626,2,3,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2627,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2628,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2629,4,4,5,4,6,4,4,4,4,4,4,4,4,4,4,11
2630,4,4,1,4,6,4,4,4,4,4,4,4,4,4,4,11
2631,4,4,0,4,6,4,4,4,4,4,4,4,4,4,4,11
2632,4,4,3,4,6,4,4,4,4,4,4,4,4,4,4,11
2633,4,4,2,4,6,4,4,4,4,4,4,4,4,4,4,11
2634,5,5,4,5,6,5,5,5,5,5,5,5,5,5,5,11
2635,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2636,5,5,1,5,6,5,5,5,5,5,5,5,5,5,5,11
2637,5,5,0,5,6,5,5,5,5,5,5,5,5,5,5,11
2638,5,5,3,5,6,5,5,5,5,5,5,5,5,5,5,11
2639,5,5,2,5,6,5,5,5,5,5,5,5,5,5,5,11
2640,1,1,4,1,6,1,1,1,1,1,1,1,1,1,1,11
2641,1,1,5,1,6,1,1,1,1,1,1,1,1,1,1,11
2642,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2643,1,1,0,1,6,1,1,1,1,1,1,1,1,1,1,11
2644,1,1,3,1,6,1,1,1,1,1,1,1,1,1,1,11
2645,1,1,2,1,6,1,1,1,1,1,1,1,1,1,1,11
2646,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,11
2647,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,11
2648,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,11
2649,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2650,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,11
2651,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,11
2652,3,3,4,3,6,3,3,3,3,3,3,3,3,3,3,11
2653,3,3,5,3,6,3,3,3,3,3,3,3,3,3,3,11
2654,3,3,1,3,6,3,3,3,3,3,3,3,3,3,3,11
2655,3,3,0,3,6,3,3,3,3,3,3,3,3,3,3,11
2656,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2657,3,3,2,3,6,3,3,3,3,3,3,3,3,3,3,11
2658,2,2,4,2,6,2,2,2,2,2,2,2,2,2,2,11
2659,2,2,5,2,6,2,2,2,2,2,2,2,2,2,2,11
2660,2,2,1,2,6,2,2,2,2,2,2,2,2,2,2,11
2661,2,2,0,2,6,2,2,2,2,2,2,2,2,2,2,11
2662,2,2,3,2,6,2,2,2,2,2,2,2,2,2,2,11
2663,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2664,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,11
2665,4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,11
2666,4,4,4,1,6,4,4,4,4,4,4,4,4,4,4,11
2667,4,4,4,0,6,4,4,4,4,4,4,4,4,4,4,11
2668,4,4,4,3,6,4,4,4,4,4,4,4,4,4,4,11
2669,4,4,4,2,6,4,4,4,4,4,4,4,4,4,4,11
2670,5,5,5,4,6,5,5,5,5,5,5,5,5,5,5,11
2671,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,11
2672,5,5,5,1,6,5,5,5,5,5,5,5,5,5,5,11
2673,5,5,5,0,6,5,5,5,5,5,5,5,5,5,5,11
2674,5,5,5,3,6,5,5,5,5,5,5,5,5,5,5,11
2675,5,5,5,2,6,5,5,5,5,5,5,5,5,5,5,11
2676,1,1,1,4,6,1,1,1,1,1,1,1,1,1,1,11
2677,1,1,1,5,6,1,1,1,1,1,1,1,1,1,1,11
2678,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,11
2679,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,11
2680,1,1,1,3,6,1,1,1,1,1,1,1,1,1,1,11
2681,1,1,1,2,6,1,1,1,1,1,1,1,1,1,1,11
2682,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,11
2683,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,11
2684,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,11
2685,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
2686,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,11
2687,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,11
2688,3,3,3,4,6,3,3,3,3,3,3,3,3,3,3,11
2689,3,3,3,5,6,3,3,3,3,3,3,3,3,3,3,11
2690,3,3,3,1,6,3,3,3,3,3,3,3,3,3,3,11
2691,3,3,3,0,6,3,3,3,3,3,3,3,3,3,3,11
2692,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,11
2693,3,3,3,2,6,3,3,3,3,3,3,3,3,3,3,11
2694,2,2,2,4,6,2,2,2,2,2,2,2,2,2,2,11
2695,2,2,2,5,6,2,2,2,2,2,2,2,2,2,2,11
2696,2,2,2,1,6,2,2,2,2,2,2,2,2,2,2,11
2697,2,2,2,0,6,2,2,2,2,2,2,2,2,2,2,11
2698,2,2,2,3,6,2,2,2,2,2,2,2,2,2,2,11
2699,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,11
2700,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,13
2701,4,4,4,4,4,6,5,4,4,4,4,4,4,4,4,13
2702,4,4,4,4,4,6,1,4,4,4,4,4,4,4,4,13
2703,4,4,4,4,4,6,0,4,4,4,4,4,4,4,4,13
2704,4,4,4,4,4,6,3,4,4,4,4,4,4,4,4,13
2705,4,4,4,4,4,6,2,4,4,4,4,4,4,4,4,13
2706,5,5,5,5,5,6,4,5,5,5,5,5,5,5,5,13
2707,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,13
2708,5,5,5,5,5,6,1,5,5,5,5,5,5,5,5,13
2709,5,5,5,5,5,6,0,5,5,5,5,5,5,5,5,13
2710,5,5,5,5,5,6,3,5,5,5,5,5,5,5,5,13
2711,5,5,5,5,5,6,2,5,5,5,5,5,5,5,5,13
2712,1,1,1,1,1,6,4,1,1,1,1,1,1,1,1,13
2713,1,1,1,1,1,6,5,1,1,1,1,1,1,1,1,13
2714,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,13
2715,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,13
2716,1,1,1,1,1,6,3,1,1,1,1,1,1,1,1,13
2717,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,13
2718,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,13
2719,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,13
2720,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,13
2721,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13
2722,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,13
2723,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,13
2724,3,3,3,3,3,6,4,3,3,3,3,3,3,3,3,13
2725,3,3,3,3,3,6,5,3,3,3,3,3,3,3,3,13
2726,3,3,3,3,3,6,1,3,3,3,3,3,3,3,3,13
2727,3,3,3,3,3,6,0,3,3,3,3,3,3,3,3,13
2728,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,13
2729,3,3,3,3,3,6,2,3,3,3,3,3,3,3,3,13
2730,2,2,2,2,2,6,4,2,2,2,2,2,2,2,2,13
